near_fid,near_x,near_y,near_angle,heard,building,xcoor,ycoor,noise,in_vehicle,asleep,no_windows,age
3909,2464645.5863,9763769.5554,171.08734296,1,0,2465121.0,9763695,0,0,0,0,69
3809,1535604.8421,8688621.0767,20.605724992,0,0,1468882.0,8663534,0,0,0,0,69
540,1957976.705,8366517.6726,-139.01997758,0,0,1958776.0,8367212,1,0,0,0,61
2385,1576023.502,8335223.2669,-19.2137582,0,0,1548349.0,8344868,0,0,0,0,86
469,2080258.9391,8343497.7523,80.472902784,0,0,2073667.0,8304220,0,1,0,0,87
3383,1427815.9603,7534625.9624,94.626067554,1,1,1427848.0,7534230,0,0,0,0,38
1530,1449238.3944,7477740.0234,116.7957667,1,1,1449398.0,7477424,0,0,0,0,23
1925,1332517.014,7913286.6345,-86.147617973,1,0,1332498.0,7913569,0,1,0,0,39
565,1964713.3153,8367317.8282,-20.140085625,0,0,1963963.0,8367593,0,0,0,0,75
107,2012008.2914,8250866.844,157.24955014,1,0,2012151.0,8250807,0,0,0,0,68
436,2019806.1106,8215742.417,115.26705107,1,0,2020098.0,8215124,0,0,0,0,68
3345,1452080.8263,7585356.9889,161.08724783,1,0,1452755.0,7585126,0,0,0,0,70
2466,1847104.7186,8324810.9164,0.42122934124,1,0,1846436.0,8324806,0,0,0,0,20
2632,1758681.7546,8394758.9162,68.197712188,1,1,1745452.0,8361686,0,0,0,0,33
196,2004811.1523,8246035.5316,21.753563567,1,0,2004058.0,8245735,1,0,0,0,42
2485,1807247.5541,8336481.3643,-72.606428093,1,0,1802941.0,8350229,0,0,0,0,31
506,1949655.239,8475170.4559,55.890098578,0,0,1917714.0,8428011,1,1,0,0,80
98,2007284.0037,8249263.256,102.40207428,1,1,2007374.0,8248854,1,0,0,0,76
3897,2085861.3151,9176093.9922,-130.82779808,1,0,2086664.0,9177023,0,0,0,0,75
2722,1930989.7435,8954380.9954,-35.109597959,1,0,1930701.0,8954584,0,0,0,0,31
2782,1922167.4512,9141477.119,-29.703937758,1,0,1921619.0,9141790,0,0,0,0,82
1966,1329922.8246,7892261.7271,56.428233009,1,1,1329850.0,7892152,0,0,0,0,64
3358,1432837.8052,7643784.4592,-95.77883307,1,0,1432959.0,7644982,0,0,0,0,20
1565,1468962.8722,7498609.801,-83.128938437,1,0,1468932.0,7498866,0,0,0,0,38
468,2079529.5739,8346784.6355,6.2181145647,0,0,2044500.0,8342968,0,0,0,0,64
2733,1918022.0247,8958021.756,-0.2374414811,0,0,1886835.0,8958151,1,0,0,0,64
1581,1469787.9724,7497860.0026,-109.4165381,1,0,1469991.0,7498436,0,0,0,0,48
2087,1342884.4207,7862785.5849,-145.75354144,1,0,1343217.0,7863012,0,0,0,0,73
3038,2419797.3011,9814639.5788,44.940656877,1,0,2418965.0,9813809,0,0,0,0,38
2482,1845915.2698,8314278.0885,107.81593187,1,0,1845986.0,8314058,0,0,0,0,31
2321,1403783.8632,8319979.8003,43.181575981,0,0,1350990.0,8270435,0,0,0,0,48
2571,1741772.4353,8533636.7452,152.7651537,1,0,1741974.0,8533533,0,0,0,0,39
233,1991716.8633,8262983.284,-4.7668856225,1,0,1989190.0,8263194,0,0,0,0,36
3714,1440991.9578,7909687.8326,-71.757767478,1,1,1440689.0,7910607,0,0,0,0,35
641,1884912.1571,8133221.0724,16.535723992,0,0,1845315.0,8121465,1,1,0,0,82
730,1733215.4173,8050220.3749,-139.83883491,0,0,1734080.0,8050950,1,1,0,0,69
1092,1648653.6811,7735426.8193,-66.986955502,1,1,1648578.0,7735605,0,0,0,0,74
412,1996694.7369,8226314.9776,-49.577341906,1,1,1996199.0,8226897,0,0,0,0,77
3738,1440407.4192,7907153.9169,-78.92703048,1,0,1440362.0,7907386,0,0,0,0,18
562,1972262.4466,8365231.1778,-171.03943606,0,0,2013738.0,8371771,0,0,0,0,51
2196,1542124.3793,8050291.1052,83.645574936,1,1,1542060.0,8049713,0,0,0,0,61
1112,1649463.4191,7729042.9913,135.56968868,1,1,1650052.0,7728466,0,0,0,0,33
2627,1757683.4413,8400811.9784,-32.564585351,1,0,1757281.0,8401069,1,0,0,0,29
4058,1984756.7236,8273135.5932,9.2757887269,1,0,1984300.0,8273061,0,0,0,0,75
4027,1996391.9481,8293493.2459,-170.58076461,1,0,1997584.0,8293691,0,0,0,0,47
212,1999667.6354,8255020.9862,73.683077695,1,0,1999641.0,8254930,0,0,0,0,31
2738,1935718.484,8963738.5987,-172.8499949,0,0,1959900.0,8966772,0,1,0,0,29
981,1562902.8302,7797992.992,-132.21862333,1,0,1563195.0,7798315,0,0,0,0,72
766,1801783.4369,8093233.2654,-57.884397113,1,1,1801525.0,8093645,0,0,0,0,52
4037,1993010.5072,8281078.3925,93.814068649,1,0,1993031.0,8280771,0,0,0,0,60
4133,1366074.3857,8027338.4354,2.2349001152,1,0,1365602.0,8027320,0,0,0,0,34
456,1997344.8428,8158467.3138,104.69989204,1,1,1997575.0,8157590,0,0,0,0,66
280,2007442.4113,8256940.9324,114.61941371,1,0,2007688.0,8256405,0,0,0,0,66
2767,1932374.4466,8978927.6468,110.76378893,1,0,1932689.0,8978098,0,0,0,0,25
3885,2083003.7438,9167067.4933,-7.5594618674,1,1,2082269.0,9167165,0,0,0,0,22
909,1576051.7773,7922046.5351,-78.333046839,1,0,1576030.0,7922152,0,0,0,0,30
730,1733215.4173,8050220.3749,0.19335376311,1,1,1732808.0,8050219,0,0,0,0,58
671,1799512.1854,8179817.383,-19.641316939,1,0,1768084.0,8191034,0,0,0,0,55
3049,2251627.7255,10406216.777,-89.433523282,1,1,2251621.0,10406897,0,0,0,0,47
2725,1927826.0434,8951674.6302,-29.490145007,1,0,1927569.0,8951820,0,0,0,0,52
3684,1332854.0895,7940175.6638,-175.44644002,1,0,1333348.0,7940215,0,0,0,0,57
2054,1334907.6001,7897148.296,116.60427119,1,1,1335055.0,7896854,0,0,0,0,68
2542,1712025.4182,8432825.9415,6.0830501318,0,0,1711097.0,8432727,0,0,0,0,56
2759,1926927.3613,8973238.955,-10.970233179,0,0,1903217.0,8977835,0,0,0,0,67
3902,2133611.3656,9184054.3645,-122.96782945,0,0,2170781.0,9241361,1,0,0,0,40
2005,1338726.3039,7891604.1012,9.6510732159,1,1,1338367.0,7891543,0,0,0,0,64
3680,1520714.1904,7626931.1781,-100.77685929,0,0,1528616.0,7668445,0,0,0,0,74
4137,1370861.7919,8025477.1321,150.15967589,0,0,1400126.0,8008690,1,1,0,0,71
2756,1935398.4406,8922103.8306,-8.3149026685,1,0,1930854.0,8922768,0,0,0,0,26
1565,1468962.8722,7498609.801,165.20751371,1,0,1469515.0,7498464,0,0,0,0,74
3935,2465719.708,9773440.3094,128.61252279,1,0,2466402.0,9772586,0,0,0,0,44
263,2006126.3922,8259161.9476,-74.813443149,1,0,2005707.0,8260707,0,0,0,0,67
2733,1918022.0247,8958021.756,-39.825366598,1,0,1915079.0,8960476,0,0,0,0,43
1575,1471147.8512,7503183.6481,164.74801978,1,0,1471638.0,7503050,0,0,0,0,69
2587,1726753.2094,8495876.7874,-51.279414293,0,0,1723696.0,8499690,0,0,0,0,56
2545,1717776.5171,8432168.4627,-1.1288360488,1,0,1716988.0,8432184,0,0,0,0,29
2442,1842843.6311,8317336.6693,52.025960637,1,1,1842438.0,8316817,1,0,0,0,43
279,2006374.1894,8255427.7296,-109.63499499,1,1,2006512.0,8255814,0,0,0,0,39
2388,1673974.8577,8293523.9701,163.40091872,1,0,1674223.0,8293450,0,0,0,0,56
3800,1676423.998,8193052.996,-141.2625729,1,0,1676515.0,8193126,0,0,0,0,30
684,1832584.3154,8274000.1225,129.7117475,1,0,1835557.0,8270421,0,0,0,0,45
2917,2132439.1713,9765938.021,0.15933068225,0,0,2020955.0,9765628,0,0,0,0,69
222,1988921.7422,8258754.344,-164.21950698,1,0,1989699.0,8258974,0,0,0,0,71
1657,1429911.4383,7693869.344,-151.0526845,1,1,1430361.0,7694118,0,0,0,0,18
242,1997162.8356,8268484.1878,121.19632148,0,0,1997453.0,8268005,1,0,0,0,59
430,2016604.1167,8210970.3655,-40.875918659,1,0,2015753.0,8211707,1,0,0,0,46
4006,1987115.9175,8318794.3152,37.339334935,1,0,1986485.0,8318313,0,0,0,0,70
3206,2038369.7488,7885929.1028,112.07066674,0,0,2068526.0,7811554,0,1,0,0,80
3131,1841881.0515,7855746.2884,-168.62238267,1,0,1842143.0,7855799,0,0,0,0,35
246,1999034.7841,8268168.3657,-48.403927978,0,1,1998949.0,8268265,1,0,0,1,75
1887,1337079.8887,7907143.9137,-145.06644676,1,0,1337206.0,7907232,0,0,0,0,22
3932,2458927.9944,9760369.9362,21.208877976,0,0,2426631.0,9747837,1,0,0,0,85
12,2009766.7622,8261433.23,42.387295303,1,0,2008867.0,8260612,0,0,0,0,54
3781,1693885.9072,8239317.8469,-178.71468997,1,0,1694383.0,8239329,0,0,0,0,48
4146,1372973.8565,8032761.7365,133.86828149,1,1,1373063.0,8032669,0,0,0,0,65
559,1969010.025,8368908.6449,153.82811069,1,1,1969752.0,8368544,0,0,0,0,51
3171,1780818.8599,8009841.8881,36.938333546,0,0,1779618.0,8008939,0,0,0,0,58
753,1745460.8953,8046707.43,89.917504729,0,0,1745412.0,8012748,0,0,0,0,54
3012,2416263.6865,9830225.306,12.73173606,0,0,2415625.0,9830081,1,0,0,0,68
387,1985240.4067,8224017.2424,111.57202685,1,0,1985488.0,8223391,0,0,0,0,48
2727,1922665.6059,8952849.9219,-66.416480064,1,1,1922126.0,8954086,0,0,0,0,48
13,2010563.6984,8255463.0998,-17.944940241,0,1,2010212.0,8255577,1,0,0,0,39
4063,1981911.3974,8268526.4006,-66.088193611,1,1,1981501.0,8269452,0,0,0,0,36
69,2013770.2564,8252511.373,122.26296688,1,1,2014237.0,8251772,0,0,0,0,20
3291,1525479.1099,7484398.9318,35.128610115,0,1,1513294.0,7475826,1,0,0,1,55
2715,1992273.7947,9013788.3997,-29.720262673,0,0,1954675.0,9035252,0,0,0,0,62
2433,1841324.2312,8313737.823,89.745983717,1,0,1841321.0,8313009,0,0,0,0,56
3963,2011854.1139,8276171.7398,123.01698864,1,1,2012405.0,8275324,0,0,0,0,48
246,1999034.7841,8268168.3657,167.6762464,0,0,2001911.0,8267540,0,1,0,0,25
1522,1447211.3778,7478507.9679,-154.32291438,1,0,1447590.0,7478690,0,0,0,0,33
1559,1473559.922,7500734.5602,-101.95565211,1,0,1473895.0,7502317,0,0,0,0,37
1110,1650648.5264,7730376.4165,18.995521901,1,0,1650168.0,7730211,0,0,0,0,36
1561,1470551.1787,7502078.0731,106.37361718,1,1,1470746.0,7501415,0,0,0,0,52
252,1999771.2739,8260037.9563,-140.09445939,1,0,2000032.0,8260256,0,0,0,0,78
751,1730317.8823,8051353.8386,162.73798104,1,1,1731743.0,8050911,0,0,0,0,77
2327,1405883.015,8325893.7682,-177.91567635,0,0,1450127.0,8327504,1,0,0,0,42
2727,1922665.6059,8952849.9219,115.38291933,1,1,1923085.0,8951966,0,0,0,0,27
1147,1791057.2473,7635020.1061,62.659211421,1,0,1781175.0,7615907,0,0,0,0,68
1747,1284960.8822,8089658.6469,7.8075716208,0,0,1254661.0,8085504,1,0,0,0,73
1552,1469487.7437,7500670.9373,-57.095418631,1,1,1469379.0,7500839,0,0,0,0,49
3070,1348008.6796,7812537.6222,-168.72950969,1,0,1348688.0,7812673,0,0,0,0,37
31,2010432.3415,8252154.9838,161.32315631,1,0,2010666.0,8252076,0,0,0,0,51
2733,1918022.0247,8958021.756,-118.78978647,1,0,1918320.0,8958564,0,0,0,0,30
2716,1994961.4926,9011454.8169,53.808516628,1,0,1994069.0,9010235,0,0,0,0,35
132,2014351.6781,8246653.3122,177.80324265,1,1,2015559.0,8246607,0,0,0,0,39
310,2029463.1877,8248800.7887,-80.276931853,1,1,2029421.0,8249047,0,0,0,0,59
1477,1453994.8536,7477168.9414,40.222058744,1,1,1453788.0,7476994,0,0,0,0,72
730,1733215.4173,8050220.3749,-24.647198051,1,0,1732096.0,8050734,0,0,0,0,52
2808,1627275.1068,9145380.1989,68.474925033,1,0,1627051.0,9144812,0,0,0,0,31
682,1838268.5113,8261067.6718,133.85424604,1,0,1838616.0,8260706,0,0,0,0,58
97,2008794.0525,8251720.2689,-50.343666164,1,1,2008752.0,8251771,0,0,0,1,68
3770,1694427.0313,8242178.6744,121.6921562,1,0,1695014.0,8241228,0,0,0,0,28
848,1507718.9757,7824098.1747,-58.820347604,0,0,1486149.0,7859743,1,1,0,0,43
3783,1689713.0962,8241900.8016,169.6770218,1,1,1690272.0,8241799,0,0,0,0,42
468,2079529.5739,8346784.6355,-166.52531316,0,1,2080708.0,8347067,1,0,0,0,81
1095,1650036.9371,7736879.5473,-37.084187922,1,0,1649781.0,7737073,0,0,0,0,65
723,1739067.149,8054148.9333,-97.570982965,1,0,1739096.0,8054366,0,0,0,0,36
716,1753450.8517,8117824.1289,-31.683633919,0,1,1725529.0,8135058,1,0,0,0,41
1438,1617383.7022,7607283.7273,116.9681562,1,1,1617697.0,7606668,0,0,0,0,48
2729,1926601.4177,8952694.7428,114.9852367,1,1,1926900.0,8952054,0,0,0,0,46
2716,1994961.4926,9011454.8169,-54.11565003,1,0,1994719.0,9011790,0,0,0,0,33
108,2010831.7558,8248927.9644,-51.928047543,1,0,2010650.0,8249160,0,0,0,0,28
425,2019929.3411,8228445.0457,-137.34179469,1,0,2022000.0,8230353,0,1,0,0,68
3378,1428214.484,7532806.5201,69.697758082,1,0,1428144.0,7532616,0,0,0,0,42
1138,1550338.1993,7728858.773,-63.337868438,1,1,1550081.0,7729371,0,0,0,0,21
855,1490882.682,7791999.1534,-109.18421777,1,0,1490963.0,7792230,0,0,0,0,66
3753,1426860.2825,7903328.9138,-15.106475048,0,0,1401536.0,7910165,1,1,0,0,20
662,1803651.7119,8178979.3096,91.376334911,1,0,1803667.0,8178343,0,0,0,0,76
98,2007284.0037,8249263.256,152.13727474,1,0,2007712.0,8249037,0,0,0,0,19
21,2010378.9081,8259842.8661,6.8490915829,1,1,2010047.0,8259803,0,0,0,0,80
235,1993521.1297,8259316.3885,-115.67518121,1,0,1994056.0,8260429,0,0,0,0,27
277,2008903.5909,8262561.2649,-116.25818458,1,1,2009233.0,8263229,0,0,0,0,33
2766,1934216.0049,8985376.5761,-63.639358951,1,0,1933859.0,8986097,0,0,0,0,33
3017,2412209.7645,9827646.5596,-44.924752103,1,0,2411705.0,9828150,0,0,0,0,28
2540,1683195.2287,8597711.2675,88.726017172,0,0,1683046.0,8591001,1,0,0,0,62
3290,1524192.2565,7486609.7193,5.7534464855,0,1,1502757.0,7484450,0,0,0,1,24
1829,1331137.7654,7905290.8634,93.69841778,1,1,1331147.0,7905148,0,0,0,0,26
2729,1926601.4177,8952694.7428,23.474864219,1,0,1926328.0,8952576,0,0,0,0,35
555,1963631.2899,8368422.6734,-119.31021438,1,0,1963682.0,8368513,0,0,0,0,55
1976,1318602.3003,7906062.4089,138.33121504,1,0,1319014.0,7905696,0,0,0,0,75
470,2081159.6251,8348262.2539,-62.705312633,1,0,2080765.0,8349027,0,0,0,0,29
71,2015908.0359,8255495.6315,16.701654789,1,0,2015456.0,8255360,0,0,0,0,24
717,1751898.0561,8115013.9151,-5.352036562,0,0,1709990.0,8118940,0,1,0,0,70
47,2011680.2329,8254915.3195,162.65538833,1,0,2011931.0,8254837,0,0,0,0,43
279,2006374.1894,8255427.7296,-134.60206334,1,1,2006836.0,8255896,0,0,0,0,34
4055,1995225.2084,8277231.9479,-77.600925577,0,1,1995192.0,8277383,1,0,0,0,41
3438,1420211.0579,7560678.0404,-3.2241729428,1,1,1419981.0,7560691,0,0,0,0,83
10,2010577.9473,8256462.7007,-165.72451749,1,1,2011149.0,8256608,0,0,0,0,28
256,1999678.0995,8263514.1748,12.971164272,1,0,1999495.0,8263472,0,0,0,0,74
21,2010378.9081,8259842.8661,-139.75516464,1,0,2010600.0,8260030,0,0,0,0,42
21,2010378.9081,8259842.8661,-50.552934434,1,1,2010025.0,8260273,0,0,0,0,30
2441,1842483.9577,8313408.8416,-104.3837074,1,1,1842494.0,8313448,0,0,0,0,35
4094,2049020.9089,8250049.9525,167.09873602,0,0,2080450.0,8242851,1,0,0,0,46
845,1506799.254,7822308.8422,157.37761127,0,0,1507406.0,7822056,0,1,0,0,70
2606,1798342.44,8430378.5846,12.229244025,0,1,1794944.0,8429642,0,0,0,1,34
2723,1925814.3889,8952174.2199,150.87961569,1,1,1926400.0,8951848,0,0,0,0,28
3996,2039579.3464,8268157.8677,-51.231032186,1,0,2033820.0,8275329,1,0,0,0,41
1489,1457921.0921,7468425.1698,-126.86644896,1,0,1461627.0,7473367,0,0,0,0,37
3757,1492542.5669,7922846.3181,47.38897985,0,0,1474434.0,7903161,0,1,0,0,55
246,1999034.7841,8268168.3657,61.693321318,1,0,1998838.0,8267803,0,0,0,0,35
4031,1993424.2817,8294829.2072,47.461349224,1,0,1993247.0,8294636,0,0,0,0,77
381,1984502.9151,8225406.4098,103.39607702,1,0,1984629.0,8224877,0,0,0,0,49
4022,1994136.7264,8298690.2984,-65.017328923,0,0,1990975.0,8305476,0,0,0,0,82
1781,1449627.6787,7983689.4105,93.885530011,1,1,1449640.0,7983508,0,0,0,0,23
578,1975097.9765,8418622.2803,-123.98290799,0,0,1991951.0,8443624,0,0,0,0,50
413,1997060.5329,8228002.364,-148.97873897,1,0,1997321.0,8228159,0,0,0,0,63
1572,1468253.0993,7496293.6798,175.9578009,1,0,1468758.0,7496258,0,0,0,0,76
243,1994635.9943,8270411.3443,-106.46304032,1,0,1994721.0,8270699,0,0,0,0,56
1054,1666059.9307,7972752.2968,-147.04407951,1,0,1666678.0,7973153,0,0,0,0,47
2722,1930989.7435,8954380.9954,38.643227373,1,0,1930148.0,8953708,1,0,0,0,41
679,1836070.3966,8257529.7021,68.68102293,0,0,1824946.0,8229025,1,1,0,0,29
3999,2037882.392,8286176.1857,-177.81222294,0,0,2047746.0,8286553,0,0,0,0,54
2768,1928255.2915,8974634.8646,-140.8488576,1,0,1928818.0,8975093,0,0,0,0,40
3970,2011559.7853,8289464.6558,-172.41584374,1,1,2012013.0,8289525,0,0,0,0,64
4147,1388188.448,8116130.4595,171.46463445,1,0,1390950.0,8115716,0,0,0,0,39
24,2010961.8883,8251039.4413,-36.911375852,1,0,2010836.0,8251134,0,0,0,0,39
187,2000617.6359,8243902.3711,10.964490804,1,0,1999475.0,8243681,0,0,0,0,57
1127,1550764.9983,7725927.554,-108.45550536,1,1,1550921.0,7726395,0,0,0,0,25
672,1803388.9979,8180416.4968,101.95691006,1,0,1803488.0,8179949,0,0,0,0,31
2730,1924450.3912,8952766.0863,-30.806774825,1,0,1923934.0,8953074,1,0,0,0,53
1935,1338791.3145,7926826.2398,46.668887638,1,0,1338476.0,7926492,0,0,0,0,66
427,2015655.3406,8205733.1261,126.53834114,0,0,2039766.0,8173195,1,0,0,0,69
156,2015000.0027,8232544.4224,-117.39381504,1,0,2015262.0,8233050,0,0,0,0,21
1572,1468253.0993,7496293.6798,-147.72110559,1,1,1469099.0,7496828,0,0,0,0,61
278,2006434.0793,8256641.3244,148.07314787,1,0,2007091.0,8256232,0,0,0,0,55
2540,1683195.2287,8597711.2675,79.18043423,0,0,1675353.0,8556677,0,0,0,0,33
4094,2049020.9089,8250049.9525,-157.95643598,0,0,2075291.0,8260687,1,0,0,0,82
4081,1963735.0397,8292655.403,-159.36620094,1,0,1963888.0,8292713,0,0,0,0,58
1581,1469787.9724,7497860.0026,140.63141611,1,0,1470724.0,7497092,0,0,0,0,56
3726,1444527.2422,7908282.2661,-50.551538281,1,0,1444172.0,7908714,0,0,0,0,49
3915,2466416.9019,9764996.8606,56.230078555,1,0,2466308.0,9764834,0,0,0,0,63
18,2009898.2305,8256622.9814,-92.144159405,0,0,2009949.0,8257979,1,1,0,0,69
3948,2476424.7467,9765720.6323,144.19227724,1,0,2476908.0,9765372,0,0,0,0,53
2267,1502668.7444,8252458.7756,91.745274558,1,0,1502700.0,8251433,0,0,0,0,72
3534,1475751.3575,7430582.1309,-174.67907146,0,0,1493509.0,7432236,1,1,0,0,83
177,2009494.2521,8238246.2737,-167.73170287,0,0,2010146.0,8238388,1,0,0,0,71
530,1966781.854,8370942.6677,170.30498524,1,1,1967295.0,8370855,0,0,0,0,47
101,2008703.5497,8249607.2891,20.05758256,1,0,2008396.0,8249495,0,0,0,0,68
2296,1512820.1913,8267370.5592,-170.20592521,0,0,1521657.0,8268896,1,0,0,0,30
4130,1367334.9676,8026110.9947,-176.31799142,1,0,1367708.0,8026135,0,0,0,0,65
644,1904259.262,8110530.1359,-56.866909302,1,0,1904151.0,8110696,0,0,0,0,68
2628,1757782.8495,8402420.9555,-128.34580766,0,0,1773384.0,8422143,0,1,0,0,40
298,2022712.7736,8248691.2843,-13.477268824,0,1,2022038.0,8248853,1,0,0,1,68
2821,1630625.7124,9155023.4434,-133.69701816,0,0,1652866.0,9178299,1,1,0,0,60
4065,1984755.2764,8276319.7483,80.275244888,0,0,1984580.0,8275297,1,0,0,0,37
1194,1820598.7684,7692092.9626,-165.72530147,1,0,1820933.0,7692178,1,0,0,0,55
129,2010517.9461,8247743.9852,-47.202031145,1,0,2010192.0,8248096,0,0,0,0,37
436,2019806.1106,8215742.417,109.62666914,0,0,2020027.0,8215123,1,0,0,0,28
1578,1470184.0472,7500998.9366,145.70113311,1,1,1470527.0,7500765,0,0,0,0,42
4089,1976297.5555,8290455.6935,-137.59106489,0,0,1978863.0,8292799,0,1,0,0,71
2707,1844275.1997,8678492.4759,106.13474733,0,0,1857612.0,8632391,0,1,0,0,70
3935,2465719.708,9773440.3094,79.599966311,1,1,2465582.0,9772690,0,0,0,0,59
1767,1352034.7716,7989707.622,136.77678317,1,0,1352909.0,7988886,0,0,0,0,38
2722,1930989.7435,8954380.9954,106.75494569,1,0,1931205.0,8953666,0,0,0,0,58
3336,1439926.2964,7585164.4125,17.016382363,0,0,1439608.0,7585067,1,0,0,0,73
760,1739846.274,8054799.6783,9.0425713013,1,0,1739465.0,8054739,0,0,0,0,25
2063,1325678.2123,7924039.4684,-26.331872925,0,0,1322315.0,7925704,0,0,0,0,29
4055,1995225.2084,8277231.9479,101.11500817,1,0,1995314.0,8276780,0,0,0,0,26
1864,1326789.1809,7903229.5592,-125.13199344,1,0,1326907.0,7903397,0,0,0,0,66
1938,1328816.5315,7892719.9361,-8.6943304228,1,1,1328548.0,7892761,0,0,0,0,65
578,1975097.9765,8418622.2803,-85.338522342,0,0,1973126.0,8442807,1,1,0,0,72
1554,1468571.807,7499589.034,-67.418443779,1,0,1468477.0,7499817,0,0,0,0,35
1669,1440889.7665,7695065.109,-158.94882587,0,0,1462080.0,7703221,1,1,0,0,38
2058,1345428.4051,7880284.1143,91.169675,1,0,1345430.0,7880206,0,0,0,0,41
90,2005515.9161,8251379.4109,-102.33587664,1,1,2005567.0,8251613,0,0,0,0,81
2840,2260203.4451,9301634.8366,139.38566997,1,0,2260756.0,9301161,0,0,0,0,64
292,2023881.1831,8261746.5802,168.6000721,1,0,2025605.0,8261399,0,0,0,0,78
805,1819216.737,8067688.0863,-136.83670253,0,0,1837503.0,8084838,1,1,0,0,82
729,1746861.7397,8058761.8996,171.22260725,0,1,1757638.0,8057098,0,0,0,0,66
1575,1471147.8512,7503183.6481,98.71824131,1,0,1471251.0,7502511,0,0,0,0,27
766,1801783.4369,8093233.2654,95.160414902,1,1,1801853.0,8092463,0,0,0,0,53
413,1997060.5329,8228002.364,-14.683148778,1,0,1996333.0,8228193,0,0,0,0,35
2691,1867937.048,8536575.1546,31.644351814,0,0,1865975.0,8535366,1,0,0,0,85
30,2011233.1738,8252696.0124,161.9986978,1,0,2011344.0,8252660,0,0,0,0,65
362,1966736.7696,8221551.9961,-47.039027231,1,0,1966395.0,8221919,0,0,0,0,55
816,1674273.0828,8080813.921,65.698990134,1,0,1674209.0,8080672,0,0,0,0,44
2474,1837259.4002,8321954.3423,-61.061510521,0,0,1829034.0,8336831,1,1,0,0,53
2510,1844771.3507,8383712.8579,-6.7279437028,0,0,1811778.0,8387605,1,1,0,0,39
55,2012772.4998,8254231.1424,-131.54941724,1,0,2012861.0,8254331,0,0,0,0,82
2733,1918022.0247,8958021.756,28.763131882,0,0,1896593.0,8946259,1,1,0,0,21
1767,1352034.7716,7989707.622,176.06816378,0,0,1366826.0,7988691,1,0,0,0,44
1753,1341562.5019,7945652.4344,82.501376805,1,0,1341499.0,7945170,0,0,0,0,46
2562,1739153.8668,8540113.8325,-164.36634739,1,0,1740080.0,8540373,0,0,0,0,35
775,1801277.8238,8091471.9054,51.85308873,1,1,1801003.0,8091122,0,0,0,0,67
4047,1999862.2219,8270714.7914,-103.0299567,1,0,2000314.0,8272667,0,0,0,0,31
136,2008172.6671,8245433.9375,-168.75415174,1,1,2009380.0,8245674,0,0,0,0,62
204,2006886.1477,8248473.3708,99.358200035,1,0,2007140.0,8246933,1,0,0,0,42
243,1994635.9943,8270411.3443,-146.09039923,1,0,1995174.0,8270773,0,0,0,0,31
194,2004945.8489,8248929.7095,-161.5801111,1,0,2005265.0,8249036,0,0,0,0,42
2661,1796142.3216,8817040.8908,172.61896883,0,1,1842706.0,8811009,1,0,0,0,64
3968,2010926.8227,8287615.4243,68.268468258,1,1,2009927.0,8285107,0,0,0,0,72
1775,1414115.2027,7859446.6262,154.31474987,0,0,1444209.0,7844973,0,0,0,0,59
3643,1444006.601,7610162.3815,171.42968001,1,0,1444958.0,7610019,0,0,0,0,35
275,2003407.9702,8262842.5353,-37.07682785,1,1,2002129.0,8263809,0,0,0,0,79
213,2001884.229,8253380.4844,123.40126498,1,0,2002207.0,8252891,0,0,0,0,75
173,2005384.2252,8237366.9546,19.096848042,1,0,2004333.0,8237003,0,0,0,0,41
47,2011680.2329,8254915.3195,-135.28499778,1,0,2011790.0,8255024,0,0,0,0,29
213,2001884.229,8253380.4844,74.028221907,1,0,2001668.0,8252625,0,0,0,0,44
419,1990671.2394,8233851.8074,134.98418662,1,0,1990756.0,8233767,0,0,0,0,55
1484,1440995.2975,7476306.3899,116.56573055,1,0,1441250.0,7475797,0,0,0,0,57
252,1999771.2739,8260037.9563,39.518892058,1,1,1999364.0,8259702,1,0,0,0,68
2729,1926601.4177,8952694.7428,126.73178157,1,0,1927043.0,8952103,0,0,0,0,25
2547,1715848.1295,8430260.7652,-51.225276303,1,0,1715521.0,8430668,0,0,0,0,33
